ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,977.0,1085.0,156.0,2.0,0.0,24.0,0.082211,0.0,0.0,0.0,0.0,21.390198,0.082211,0.568787,0.082211,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261376.0,1173.0,1241.0,184.0,2.0,0.0,24.0,0.078262,0.0,0.0,0.0,0.0,21.468833,0.078262,0.647422,0.078262,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262656.0,1365.0,1425.0,164.0,2.0,0.0,24.0,0.08157,0.0,0.0,0.0,0.0,21.550807,0.08157,0.729396,0.08157,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,1535.0,1589.0,216.0,2.0,0.0,24.0,0.078049,0.0,0.0,0.0,0.0,21.629113,0.078049,0.807702,0.078049,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,1703.0,1805.0,164.0,2.0,0.0,24.0,0.081761,0.0,0.0,0.0,0.0,21.711194,0.081761,0.889783,0.081761,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262144.0,1795.0,1969.0,128.0,2.0,0.0,24.0,0.078468,0.0,0.0,0.0,0.0,21.789916,0.078468,0.968505,0.078468,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262144.0,1867.0,2097.0,72.0,2.0,0.0,24.0,0.081466,0.0,0.0,0.0,0.0,21.871558,0.081466,1.050147,0.081466,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.901796,0.030112,0.0,0.0,43198.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262144.0,1868.0,2169.0,0.0,2.0,0.0,16.0,0.077604,0.0,0.0,0.0,0.0,21.949288,0.042304,1.127877,0.077604,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,4.0,0.0,18.0,0.078649,0.0,0.0,0.0,0.0,21.980445,0.031157,0.078649,0.078649,445.0,samba-enum
