ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,64.0,6.0,62208.0,7346.0,4431.0,0.0,0.0,0.0,16.0,1.6e-05,0.0,0.0,0.0,0.0,0.099369,1.6e-05,0.095692,1.6e-05,49958.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47720.0,1.000765,0.901396,0.0,0.0,0.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47720.0,1.00078,1.5e-05,0.0,0.0,0.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.002544,0.001764,0.0,0.0,0.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.004142,0.001598,0.0,0.0,0.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.004348,0.000206,0.0,0.0,34658.0,normal
1.0,0.0,0.0,0.0,0.0,45.0,6.0,65160.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0115,0.0,0.0,0.0,0.0,1.015848,0.0115,0.0115,0.0115,60514.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,1.0,0.0,16.0,7.1e-05,0.0,0.0,0.0,0.0,1.015919,7.1e-05,0.011571,7.1e-05,34658.0,normal
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,329.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.016305,0.000386,0.011957,0.000386,34658.0,normal
1.0,0.0,0.0,0.0,0.0,45.0,6.0,64896.0,330.0,1.0,0.0,1.0,0.0,16.0,0.012398,0.0,0.0,0.0,0.0,1.028703,0.012398,0.024355,0.012398,60514.0,normal
