ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,127,6,65535,1,0,0,6,0,18,0.078765000,,,,,22.590321000,0.029183000,0.078765000,0.078765000,445
1,0,,,,64,6,64256,1,1,0,6,0,16,0.000046000,,,,,22.590367000,0.000046000,0.078811000,0.000046000,43212
1,0,,,,64,6,64256,1,1,88,6,0,24,,,,,,22.590611000,0.000244000,0.079055000,0.000244000,43212
1,0,,,,127,6,8192,1,0,0,7,0,18,0.078152000,,,,,22.594887000,0.004276000,0.078152000,0.078152000,139
1,0,,,,64,6,0,0,1,0,7,0,4,,,,,,22.594901000,0.000014000,0.078166000,0.000014000,45196
1,0,,,,127,6,262656,89,1,252,6,0,24,0.085716000,,,,,22.676327000,0.081426000,0.164771000,0.085716000,445
1,0,,,,64,6,64128,253,89,0,6,0,16,0.000019000,,,,,22.676346000,0.000019000,0.164790000,0.000019000,43212
1,0,,,,64,6,64128,253,89,236,6,0,24,,,,,,22.676472000,0.000126000,0.164916000,0.000126000,43212
1,0,,,,127,6,262400,325,253,312,6,0,24,0.078037000,,,,,22.754509000,0.078037000,0.242953000,0.078037000,445
1,0,,,,64,6,64128,565,325,166,6,0,24,0.003381000,,,,,22.757890000,0.003381000,0.246334000,0.003381000,43212
1,0,,,,127,6,262144,491,565,351,6,0,24,0.094117000,,,,,22.852007000,0.094117000,0.340451000,0.094117000,445
1,0,,,,64,6,64128,916,491,236,6,0,24,0.000281000,,,,,22.852288000,0.000281000,0.340732000,0.000281000,43212
1,0,,,,127,6,261888,727,916,85,6,0,24,0.091634000,,,,,22.943922000,0.091634000,0.432366000,0.091634000,445
1,0,,,,64,6,64128,1001,727,114,6,0,24,0.000227000,,,,,22.944149000,0.000227000,0.432593000,0.000227000,43212
1,0,,,,127,6,261888,841,1001,84,6,0,24,0.083503000,,,,,23.027652000,0.083503000,0.516096000,0.083503000,445
1,0,,,,64,6,64128,1085,841,136,6,0,24,0.000260000,,,,,23.027912000,0.000260000,0.516356000,0.000260000,43212
1,0,,,,127,6,261632,977,1085,76,6,0,24,0.078842000,,,,,23.106754000,0.078842000,0.595198000,0.078842000,445
1,0,,,,64,6,64128,1161,977,72,6,0,24,0.000204000,,,,,23.106958000,0.000204000,0.595402000,0.000204000,43212
1,0,,,,127,6,261632,1049,1161,72,6,0,24,0.091887000,,,,,23.198845000,0.091887000,0.687289000,0.091887000,445
1,0,,,,64,6,64128,1233,1049,0,6,0,17,0.000205000,,,,,23.199050000,0.000205000,0.687494000,0.000205000,43212
1,0,,,,64,6,64240,0,0,0,8,0,2,,,,,,23.226350000,0.027300000,0.000000000,0.000000000,42658
