ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
0,0,,,,53,6,69632,3383,1207068,2800,24,0,16,,,,,,36.169020000,0.000123000,0.744126000,0.000123000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.169026000,0.000006000,0.744132000,0.000006000,52684
0,0,,,,53,6,69632,3383,1209868,1400,24,0,16,,,,,,36.169161000,0.000135000,0.744267000,0.000135000,443
0,0,,,,53,6,69632,3383,1222468,1400,24,0,24,,,,,,36.169285000,0.000124000,0.744391000,0.000124000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.169291000,0.000006000,0.744397000,0.000006000,52684
0,0,,,,53,6,69632,3383,1223868,1400,24,0,16,,,,,,36.169408000,0.000117000,0.744514000,0.000117000,443
0,0,,,,53,6,69632,3383,1225268,1400,24,0,16,,,,,,36.169533000,0.000125000,0.744639000,0.000125000,443
0,0,,,,53,6,69632,3383,1232268,1400,24,0,16,,,,,,36.169655000,0.000122000,0.744761000,0.000122000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.169660000,0.000005000,0.744766000,0.000005000,52684
0,0,,,,53,6,69632,3383,1233668,4200,24,0,16,,,,,,36.170355000,0.000695000,0.745461000,0.000695000,443
0,0,,,,53,6,69632,3383,1237868,1400,24,0,16,,,,,,36.170715000,0.000360000,0.745821000,0.000360000,443
0,0,,,,53,6,69632,3383,1242068,2800,24,0,16,,,,,,36.170717000,0.000002000,0.745823000,0.000002000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.170728000,0.000011000,0.745834000,0.000011000,52684
0,0,,,,53,6,69632,3383,1244868,1400,24,0,16,,,,,,36.170842000,0.000114000,0.745948000,0.000114000,443
0,0,,,,53,6,69632,3383,1256068,1400,24,0,24,,,,,,36.171259000,0.000417000,0.746365000,0.000417000,443
0,0,,,,53,6,69632,3383,1257468,36,24,0,24,,,,,,36.171260000,0.000001000,0.746366000,0.000001000,443
0,0,,,,53,6,69632,3383,1257504,2800,24,0,16,,,,,,36.171262000,0.000002000,0.746368000,0.000002000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.171273000,0.000011000,0.746379000,0.000011000,52684
0,0,,,,53,6,69632,3383,1265904,4200,24,0,16,,,,,,36.171395000,0.000122000,0.746501000,0.000122000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.171406000,0.000011000,0.746512000,0.000011000,52684
0,0,,,,53,6,69632,3383,1279904,1400,24,0,16,,,,,,36.171992000,0.000586000,0.747098000,0.000586000,443
0,0,,,,53,6,69632,3383,1281304,1400,24,0,16,,,,,,36.172136000,0.000144000,0.747242000,0.000144000,443
0,0,,,,53,6,69632,3383,1277104,1400,24,0,16,,,,,,36.172138000,0.000002000,0.747244000,0.000002000,443
0,0,,,,53,6,69632,3383,1275704,1400,24,0,16,,,,,,36.172139000,0.000001000,0.747245000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.172147000,0.000008000,0.747253000,0.000008000,52684
0,0,,,,53,6,69632,3383,1278504,1400,24,0,16,,,,,,36.172377000,0.000230000,0.747483000,0.000230000,443
0,0,,,,53,6,69632,3383,1282704,1400,24,0,16,,,,,,36.172542000,0.000165000,0.747648000,0.000165000,443
0,0,,,,53,6,69632,3383,1289704,718,24,0,24,,,,,,36.172543000,0.000001000,0.747649000,0.000001000,443
0,0,,,,53,6,69632,3383,1290422,1400,24,0,16,,,,,,36.172544000,0.000001000,0.747650000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.172563000,0.000019000,0.747669000,0.000019000,52684
0,0,,,,53,6,69632,3383,1291822,1400,24,0,16,,,,,,36.172687000,0.000124000,0.747793000,0.000124000,443
0,0,,,,53,6,69632,3383,1304422,1400,24,0,24,,,,,,36.172688000,0.000001000,0.747794000,0.000001000,443
0,0,,,,53,6,69632,3383,1307222,1400,24,0,16,,,,,,36.172689000,0.000001000,0.747795000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.172703000,0.000014000,0.747809000,0.000014000,52684
0,0,,,,53,6,69632,3383,1305822,1400,24,0,16,,,,,,36.172814000,0.000111000,0.747920000,0.000111000,443
0,0,,,,53,6,69632,3383,1319822,1400,24,0,16,,,,,,36.172815000,0.000001000,0.747921000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.172824000,0.000009000,0.747930000,0.000009000,52684
0,0,,,,53,6,69632,3383,1321222,1400,24,0,24,,,,,,36.172935000,0.000111000,0.748041000,0.000111000,443
0,0,,,,53,6,69632,3383,1322622,1400,24,0,16,,,,,,36.173061000,0.000126000,0.748167000,0.000126000,443
0,0,,,,53,6,69632,3383,1324022,1400,24,0,16,,,,,,36.173196000,0.000135000,0.748302000,0.000135000,443
0,0,,,,53,6,69632,3383,1326822,1400,24,0,16,,,,,,36.173197000,0.000001000,0.748303000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.173207000,0.000010000,0.748313000,0.000010000,52684
0,0,,,,53,6,69632,3383,1328222,1400,24,0,16,,,,,,36.173332000,0.000125000,0.748438000,0.000125000,443
0,0,,,,53,6,69632,3383,1333822,1400,24,0,16,,,,,,36.173444000,0.000112000,0.748550000,0.000112000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.173455000,0.000011000,0.748561000,0.000011000,52684
0,0,,,,53,6,69632,3383,1335222,2800,24,0,16,,,,,,36.174088000,0.000633000,0.749194000,0.000633000,443
0,0,,,,53,6,69632,3383,1349222,1400,24,0,16,,,,,,36.174089000,0.000001000,0.749195000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.174124000,0.000035000,0.749230000,0.000035000,52684
0,0,,,,53,6,69632,3383,1350622,1400,24,0,16,,,,,,36.174671000,0.000547000,0.749777000,0.000547000,443
0,0,,,,53,6,69632,3383,1352022,1400,24,0,16,,,,,,36.174771000,0.000100000,0.749877000,0.000100000,443
0,0,,,,53,6,69632,3383,1364622,4200,24,0,16,,,,,,36.174772000,0.000001000,0.749878000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.174794000,0.000022000,0.749900000,0.000022000,52684
0,0,,,,53,6,69632,3383,1368822,2800,24,0,24,,,,,,36.175446000,0.000652000,0.750552000,0.000652000,443
0,0,,,,53,6,69632,3383,1371622,343,24,0,24,,,,,,36.175446000,0.000000000,0.750552000,0.000000000,443
0,0,,,,53,6,69632,3604,1371965,2800,24,0,16,,,,,,36.175448000,0.000002000,0.750554000,0.000002000,443
0,0,,,,53,6,69632,3604,1374765,4200,24,0,16,,,,,,36.175583000,0.000135000,0.750689000,0.000135000,443
0,0,,,,53,6,69632,3604,1391447,1400,24,0,16,,,,,,36.175718000,0.000135000,0.750824000,0.000135000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.175730000,0.000012000,0.750836000,0.000012000,52684
0,0,,,,53,6,69632,3604,1392847,1400,24,0,16,,,,,,36.176016000,0.000286000,0.751122000,0.000286000,443
0,0,,,,53,6,69632,3604,1394247,1400,24,0,16,,,,,,36.176163000,0.000147000,0.751269000,0.000147000,443
0,0,,,,53,6,69632,3604,1399847,2800,24,0,16,,,,,,36.176165000,0.000002000,0.751271000,0.000002000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.176177000,0.000012000,0.751283000,0.000012000,52684
0,0,,,,53,6,69632,3604,1395647,4200,24,0,16,,,,,,36.176317000,0.000140000,0.751423000,0.000140000,443
0,0,,,,53,6,69632,3604,1402647,1400,24,0,24,,,,,,36.176454000,0.000137000,0.751560000,0.000137000,443
0,0,,,,53,6,69632,3604,1408247,1400,24,0,16,,,,,,36.176570000,0.000116000,0.751676000,0.000116000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.176575000,0.000005000,0.751681000,0.000005000,52684
0,0,,,,53,6,69632,3604,1409647,2800,24,0,16,,,,,,36.176706000,0.000131000,0.751812000,0.000131000,443
0,0,,,,53,6,69632,3604,1423647,1400,24,0,16,,,,,,36.176835000,0.000129000,0.751941000,0.000129000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.176841000,0.000006000,0.751947000,0.000006000,52684
0,0,,,,53,6,69632,3604,1426447,1400,24,0,16,,,,,,36.176961000,0.000120000,0.752067000,0.000120000,443
0,0,,,,53,6,69632,3604,1425047,1400,24,0,16,,,,,,36.177081000,0.000120000,0.752187000,0.000120000,443
0,0,,,,53,6,69632,3604,1436247,1400,24,0,24,,,,,,36.177222000,0.000141000,0.752328000,0.000141000,443
0,0,,,,53,6,69632,3604,1437647,1400,24,0,16,,,,,,36.177223000,0.000001000,0.752329000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.177229000,0.000006000,0.752335000,0.000006000,52684
0,0,,,,53,6,69632,3604,1439047,1400,24,0,16,,,,,,36.177345000,0.000116000,0.752451000,0.000116000,443
0,0,,,,53,6,69632,3604,1443247,1400,24,0,16,,,,,,36.177467000,0.000122000,0.752573000,0.000122000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.177472000,0.000005000,0.752578000,0.000005000,52684
0,0,,,,53,6,69632,3604,1444647,1400,24,0,16,,,,,,36.178177000,0.000705000,0.753283000,0.000705000,443
0,0,,,,53,6,69632,3604,1448847,1400,24,0,16,,,,,,36.178178000,0.000001000,0.753284000,0.000001000,443
0,0,,,,53,6,69632,3604,1460047,2800,24,0,16,,,,,,36.178179000,0.000001000,0.753285000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.178193000,0.000014000,0.753299000,0.000014000,52684
0,0,,,,53,6,69632,3604,1462847,1400,24,0,16,,,,,,36.178862000,0.000669000,0.753968000,0.000669000,443
0,0,,,,53,6,69632,3604,1475447,2800,24,0,16,,,,,,36.179049000,0.000187000,0.754155000,0.000187000,443
0,0,,,,53,6,69632,3604,1483847,2800,24,0,24,,,,,,36.179050000,0.000001000,0.754156000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.179060000,0.000010000,0.754166000,0.000010000,52684
0,0,,,,53,6,69632,3604,1482447,1400,24,0,16,,,,,,36.179721000,0.000661000,0.754827000,0.000661000,443
0,0,,,,53,6,69632,3604,1496447,2800,24,0,16,,,,,,36.179722000,0.000001000,0.754828000,0.000001000,443
0,0,,,,53,6,69632,3604,1500647,1400,24,0,16,,,,,,36.179723000,0.000001000,0.754829000,0.000001000,443
0,0,,,,53,6,69632,3604,1507647,1400,24,0,16,,,,,,36.179725000,0.000002000,0.754831000,0.000002000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.179738000,0.000013000,0.754844000,0.000013000,52684
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.179754000,0.000016000,0.754860000,0.000016000,52684
0,0,,,,53,6,69632,3604,1509047,2800,24,0,16,,,,,,36.179884000,0.000130000,0.754990000,0.000130000,443
0,0,,,,53,6,69632,3604,1521647,2800,24,0,16,,,,,,36.179886000,0.000002000,0.754992000,0.000002000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.179897000,0.000011000,0.755003000,0.000011000,52684
0,0,,,,53,6,69632,3604,1524447,2800,24,0,16,,,,,,36.179971000,0.000074000,0.755077000,0.000074000,443
0,0,,,,53,6,69632,3604,1527247,1400,24,0,16,,,,,,36.180512000,0.000541000,0.755618000,0.000541000,443
0,0,,,,53,6,69632,3604,1531447,1400,24,0,16,,,,,,36.180513000,0.000001000,0.755619000,0.000001000,443
0,0,,,,53,6,69632,3604,1530047,1400,24,0,16,,,,,,36.180514000,0.000001000,0.755620000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.180524000,0.000010000,0.755630000,0.000010000,52684
0,0,,,,53,6,69632,3604,1534247,1400,24,0,24,,,,,,36.181134000,0.000610000,0.756240000,0.000610000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.181140000,0.000006000,0.756246000,0.000006000,52684
0,0,,,,53,6,69632,3604,1535647,1400,24,0,16,,,,,,36.181236000,0.000096000,0.756342000,0.000096000,443
0,0,,,,53,6,69632,3604,1545447,1400,24,0,16,,,,,,36.181238000,0.000002000,0.756344000,0.000002000,443
0,0,,,,53,6,69632,3604,1548247,1400,24,0,16,,,,,,36.181239000,0.000001000,0.756345000,0.000001000,443
0,0,,,,53,6,69632,3604,1546847,1400,24,0,16,,,,,,36.181240000,0.000001000,0.756346000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.181251000,0.000011000,0.756357000,0.000011000,52684
0,0,,,,53,6,69632,3604,1559447,1400,24,0,16,,,,,,36.181918000,0.000667000,0.757024000,0.000667000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.181926000,0.000008000,0.757032000,0.000008000,52684
0,0,,,,53,6,69632,3604,1560847,2800,24,0,16,,,,,,36.181985000,0.000059000,0.757091000,0.000059000,443
0,0,,,,53,6,69632,3604,1567847,1400,24,0,24,,,,,,36.181986000,0.000001000,0.757092000,0.000001000,443
0,0,,,,53,6,69632,3604,1569247,1400,24,0,16,,,,,,36.181988000,0.000002000,0.757094000,0.000002000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.181998000,0.000010000,0.757104000,0.000010000,52684
0,0,,,,53,6,69632,3604,1572047,1400,24,0,16,,,,,,36.182348000,0.000350000,0.757454000,0.000350000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.182353000,0.000005000,0.757459000,0.000005000,52684
0,0,,,,53,6,69632,3604,1579047,4200,24,0,16,,,,,,36.182496000,0.000143000,0.757602000,0.000143000,443
0,0,,,,53,6,69632,3604,1594447,1400,24,0,16,,,,,,36.182667000,0.000171000,0.757773000,0.000171000,443
0,0,,,,53,6,69632,3604,1598647,1400,24,0,16,,,,,,36.182668000,0.000001000,0.757774000,0.000001000,443
0,0,,,,53,6,69632,3604,1595847,1400,24,0,16,,,,,,36.182669000,0.000001000,0.757775000,0.000001000,443
0,0,,,,53,6,69632,3604,1609847,1400,24,0,16,,,,,,36.182670000,0.000001000,0.757776000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.182677000,0.000007000,0.757783000,0.000007000,52684
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.182688000,0.000011000,0.757794000,0.000011000,52684
0,0,,,,53,6,69632,3604,1611247,1400,24,0,16,,,,,,36.183005000,0.000317000,0.758111000,0.000317000,443
0,0,,,,53,6,69632,3604,1608447,1400,24,0,16,,,,,,36.183161000,0.000156000,0.758267000,0.000156000,443
0,0,,,,53,6,69632,3604,1612647,2800,24,0,16,,,,,,36.183163000,0.000002000,0.758269000,0.000002000,443
0,0,,,,53,6,69632,3604,1616847,1400,24,0,24,,,,,,36.183314000,0.000151000,0.758420000,0.000151000,443
0,0,,,,53,6,69632,3604,1618247,2800,24,0,16,,,,,,36.183315000,0.000001000,0.758421000,0.000001000,443
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.183326000,0.000011000,0.758432000,0.000011000,52684
1,0,,,,64,6,1852032,987225,3604,0,24,0,16,,,,,,36.184455000,0.001129000,0.759561000,0.001129000,52684
0,0,,,,53,6,69632,3604,987225,1400,24,0,16,,,,,,36.198178000,0.013723000,0.773284000,0.013723000,443
1,0,,,,64,6,1850752,988625,3604,0,24,0,16,0.000027000,,,,,36.198205000,0.000027000,0.773311000,0.000027000,52684
0,0,,,,53,6,69632,3604,990025,1400,24,0,24,,,,,,36.198415000,0.000210000,0.773521000,0.000210000,443
1,0,,,,64,6,1850752,988625,3604,0,24,0,16,,,,,,36.198422000,0.000007000,0.773528000,0.000007000,52684
0,0,,,,53,6,69632,3604,988625,1400,24,0,16,,,,,,36.198507000,0.000085000,0.773613000,0.000085000,443
1,0,,,,64,6,1848064,991425,3604,0,24,0,16,0.000099000,,,,,36.198514000,0.000007000,0.773620000,0.000007000,52684
0,0,,,,53,6,69632,3604,991425,1400,24,0,16,,,,,,36.201412000,0.002898000,0.776518000,0.002898000,443
1,0,,,,64,6,1846784,992825,3604,0,24,0,16,0.000040000,,,,,36.201452000,0.000040000,0.776558000,0.000040000,52684
0,0,,,,53,6,69632,3604,992825,1167,24,0,24,,,,,,36.201560000,0.000108000,0.776666000,0.000108000,443
0,0,,,,53,6,69632,3604,1622447,2800,24,0,16,,,,,,36.201561000,0.000001000,0.776667000,0.000001000,443
1,0,,,,64,6,1672960,1166773,3604,0,24,0,16,0.034131000,,,,,36.201589000,0.000028000,0.776695000,0.000028000,52684
1,0,,,,64,6,1672960,1166773,3604,0,24,0,16,,,,,,36.201599000,0.000010000,0.776705000,0.000010000,52684
0,0,,,,53,6,69632,3604,1625247,4200,24,0,24,,,,,,36.202275000,0.000676000,0.777381000,0.000676000,443
1,0,,,,64,6,1672960,1166773,3604,0,24,0,16,,,,,,36.202320000,0.000045000,0.777426000,0.000045000,52684
0,0,,,,53,6,69632,3604,1630847,1400,24,0,24,,,,,,36.202363000,0.000043000,0.777469000,0.000043000,443
0,0,,,,53,6,69632,3604,1629447,1400,24,0,16,,,,,,36.202885000,0.000522000,0.777991000,0.000522000,443
0,0,,,,53,6,69632,3604,1632247,2800,24,0,24,,,,,,36.202887000,0.000002000,0.777993000,0.000002000,443
0,0,,,,53,6,69632,3604,1635047,1400,24,0,16,,,,,,36.202888000,0.000001000,0.777994000,0.000001000,443
1,0,,,,64,6,1708928,1166773,3604,0,24,0,16,,,,,,36.203497000,0.000609000,0.778603000,0.000609000,52684
0,0,,,,53,6,69632,3604,1636447,1400,24,0,16,,,,,,36.207431000,0.003934000,0.782537000,0.003934000,443
0,0,,,,53,6,69632,3604,1637847,2800,24,0,16,,,,,,36.207549000,0.000118000,0.782655000,0.000118000,443
0,0,,,,53,6,69632,3604,1640647,1400,24,0,24,,,,,,36.207720000,0.000171000,0.782826000,0.000171000,443
0,0,,,,53,6,69632,3604,1642047,1400,24,0,16,,,,,,36.207746000,0.000026000,0.782852000,0.000026000,443
0,0,,,,53,6,69632,3604,1643447,1400,24,0,24,,,,,,36.208163000,0.000417000,0.783269000,0.000417000,443
0,0,,,,53,6,69632,3604,1644847,1400,24,0,16,,,,,,36.208164000,0.000001000,0.783270000,0.000001000,443
0,0,,,,53,6,69632,3604,1646247,1400,24,0,24,,,,,,36.208299000,0.000135000,0.783405000,0.000135000,443
0,0,,,,53,6,69632,3604,1647647,1400,24,0,16,,,,,,36.208301000,0.000002000,0.783407000,0.000002000,443
1,0,,,,64,6,1708928,1166773,3604,0,24,0,16,,,,,,36.208593000,0.000292000,0.783699000,0.000292000,52684
0,0,,,,53,6,69632,3604,1649047,1400,24,0,16,,,,,,36.208676000,0.000083000,0.783782000,0.000083000,443
0,0,,,,53,6,69632,3604,1650447,1400,24,0,24,,,,,,36.208730000,0.000054000,0.783836000,0.000054000,443
0,0,,,,53,6,69632,3604,1651847,2800,24,0,24,,,,,,36.208732000,0.000002000,0.783838000,0.000002000,443
0,0,,,,53,6,69632,3604,1654647,1400,24,0,16,,,,,,36.208802000,0.000070000,0.783908000,0.000070000,443
0,0,,,,53,6,69632,3604,1656047,1400,24,0,24,,,,,,36.208918000,0.000116000,0.784024000,0.000116000,443
0,0,,,,53,6,69632,3604,1657447,1400,24,0,16,,,,,,36.209045000,0.000127000,0.784151000,0.000127000,443
0,0,,,,53,6,69632,3604,1658847,1400,24,0,16,,,,,,36.209167000,0.000122000,0.784273000,0.000122000,443
0,0,,,,53,6,69632,3604,1660247,1400,24,0,16,,,,,,36.209639000,0.000472000,0.784745000,0.000472000,443
0,0,,,,53,6,69632,3604,1663047,2800,24,0,16,,,,,,36.209640000,0.000001000,0.784746000,0.000001000,443
1,0,,,,64,6,1708928,1166773,3604,0,24,0,16,,,,,,36.209659000,0.000019000,0.784765000,0.000019000,52684
0,0,,,,53,6,69632,3604,1665847,1400,24,0,24,,,,,,36.210323000,0.000664000,0.785429000,0.000664000,443
0,0,,,,53,6,69632,3604,1661647,1400,24,0,16,,,,,,36.210325000,0.000002000,0.785431000,0.000002000,443
0,0,,,,53,6,69632,3604,1667247,2800,24,0,16,,,,,,36.210507000,0.000182000,0.785613000,0.000182000,443
0,0,,,,53,6,69632,3604,1671447,1400,24,0,24,,,,,,36.210508000,0.000001000,0.785614000,0.000001000,443
0,0,,,,53,6,69632,3604,1670047,1400,24,0,16,,,,,,36.210510000,0.000002000,0.785616000,0.000002000,443
0,0,,,,53,6,69632,3604,1672847,2800,24,0,16,,,,,,36.210511000,0.000001000,0.785617000,0.000001000,443
1,0,,,,64,6,1708928,1166773,3604,0,24,0,16,,,,,,36.210529000,0.000018000,0.785635000,0.000018000,52684
0,0,,,,53,6,69632,3604,1675647,1400,24,0,16,,,,,,36.210640000,0.000111000,0.785746000,0.000111000,443
0,0,,,,53,6,69632,3604,1677047,1400,24,0,16,,,,,,36.210766000,0.000126000,0.785872000,0.000126000,443
0,0,,,,53,6,69632,3604,1678447,1400,24,0,24,,,,,,36.210889000,0.000123000,0.785995000,0.000123000,443
1,0,,,,64,6,1708928,1166773,3604,0,24,0,16,,,,,,36.211656000,0.000767000,0.786762000,0.000767000,52684
1,0,,,,64,6,1708928,1166773,3604,113,24,0,24,,,,,,36.212241000,0.000585000,0.787347000,0.000585000,52684
0,0,,,,53,6,69632,3604,1679847,1400,24,0,16,,,,,,36.213074000,0.000833000,0.788180000,0.000833000,443
0,0,,,,53,6,69632,3604,1681247,2800,24,0,16,,,,,,36.213189000,0.000115000,0.788295000,0.000115000,443
0,0,,,,53,6,69632,3604,1684047,1400,24,0,16,,,,,,36.213326000,0.000137000,0.788432000,0.000137000,443
0,0,,,,53,6,69632,3604,1685447,1400,24,0,24,,,,,,36.213450000,0.000124000,0.788556000,0.000124000,443
0,0,,,,53,6,69632,3604,1686847,1400,24,0,16,,,,,,36.213574000,0.000124000,0.788680000,0.000124000,443
0,0,,,,53,6,69632,3604,1688247,1400,24,0,16,,,,,,36.213702000,0.000128000,0.788808000,0.000128000,443
0,0,,,,53,6,69632,3604,1689647,1400,24,0,24,,,,,,36.213857000,0.000155000,0.788963000,0.000155000,443
0,0,,,,53,6,69632,3604,1691047,1400,24,0,16,,,,,,36.213884000,0.000027000,0.788990000,0.000027000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.214210000,0.000326000,0.789316000,0.000326000,52684
0,0,,,,53,6,69632,3604,1692447,1400,24,0,16,,,,,,36.214238000,0.000028000,0.789344000,0.000028000,443
0,0,,,,53,6,69632,3604,1693847,1400,24,0,16,,,,,,36.214310000,0.000072000,0.789416000,0.000072000,443
0,0,,,,53,6,69632,3604,1695247,2800,24,0,16,,,,,,36.214450000,0.000140000,0.789556000,0.000140000,443
0,0,,,,53,6,69632,3604,1699447,1400,24,0,16,,,,,,36.214574000,0.000124000,0.789680000,0.000124000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.214582000,0.000008000,0.789688000,0.000008000,52684
0,0,,,,53,6,69632,3604,1700847,1400,24,0,16,,,,,,36.214700000,0.000118000,0.789806000,0.000118000,443
0,0,,,,53,6,69632,3604,1698047,1400,24,0,16,,,,,,36.214701000,0.000001000,0.789807000,0.000001000,443
0,0,,,,53,6,69632,3604,1703647,1400,24,0,16,,,,,,36.214835000,0.000134000,0.789941000,0.000134000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.214840000,0.000005000,0.789946000,0.000005000,52684
0,0,,,,53,6,69632,3604,1702247,1400,24,0,16,,,,,,36.214960000,0.000120000,0.790066000,0.000120000,443
0,0,,,,53,6,69632,3604,1705047,1400,24,0,24,,,,,,36.215078000,0.000118000,0.790184000,0.000118000,443
0,0,,,,53,6,69632,3604,1707847,1400,24,0,16,,,,,,36.215203000,0.000125000,0.790309000,0.000125000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.215208000,0.000005000,0.790314000,0.000005000,52684
0,0,,,,53,6,69632,3604,1706447,1400,24,0,16,,,,,,36.216531000,0.001323000,0.791637000,0.001323000,443
0,0,,,,53,6,69632,3604,1709247,4200,24,0,24,,,,,,36.216531000,0.000000000,0.791637000,0.000000000,443
0,0,,,,53,6,69632,3604,1713447,2800,24,0,16,,,,,,36.216532000,0.000001000,0.791638000,0.000001000,443
0,0,,,,53,6,69632,3604,1717647,1400,24,0,16,,,,,,36.216534000,0.000002000,0.791640000,0.000002000,443
0,0,,,,53,6,69632,3604,1716247,1400,24,0,16,,,,,,36.216535000,0.000001000,0.791641000,0.000001000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.216660000,0.000125000,0.791766000,0.000125000,52684
0,0,,,,53,6,69632,3604,1719047,1400,24,0,16,,,,,,36.216688000,0.000028000,0.791794000,0.000028000,443
0,0,,,,53,6,69632,3604,1720447,2800,24,0,16,,,,,,36.216726000,0.000038000,0.791832000,0.000038000,443
0,0,,,,53,6,69632,3604,1723247,1400,24,0,16,,,,,,36.216750000,0.000024000,0.791856000,0.000024000,443
0,0,,,,53,6,69632,3604,1724647,1400,24,0,24,,,,,,36.216860000,0.000110000,0.791966000,0.000110000,443
0,0,,,,53,6,69632,3604,1726047,2800,24,0,16,,,,,,36.217003000,0.000143000,0.792109000,0.000143000,443
0,0,,,,53,6,69632,3604,1728847,1400,24,0,16,,,,,,36.217120000,0.000117000,0.792226000,0.000117000,443
0,0,,,,53,6,69632,3604,1730247,1400,24,0,16,,,,,,36.217242000,0.000122000,0.792348000,0.000122000,443
0,0,,,,53,6,69632,3604,1731647,1400,24,0,24,,,,,,36.217509000,0.000267000,0.792615000,0.000267000,443
0,0,,,,53,6,69632,3604,1733047,2800,24,0,16,,,,,,36.217659000,0.000150000,0.792765000,0.000150000,443
0,0,,,,53,6,69632,3604,1735847,1400,24,0,16,,,,,,36.217783000,0.000124000,0.792889000,0.000124000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.217808000,0.000025000,0.792914000,0.000025000,52684
0,0,,,,53,6,69632,3604,1737247,1400,24,0,16,,,,,,36.217891000,0.000083000,0.792997000,0.000083000,443
0,0,,,,53,6,69632,3604,1738647,1400,24,0,24,,,,,,36.218013000,0.000122000,0.793119000,0.000122000,443
0,0,,,,53,6,69632,3604,1740047,4200,24,0,24,,,,,,36.218692000,0.000679000,0.793798000,0.000679000,443
0,0,,,,53,6,69632,3604,1744247,1400,24,0,16,,,,,,36.218693000,0.000001000,0.793799000,0.000001000,443
1,0,,,,64,6,1708928,1166773,3717,0,24,0,16,,,,,,36.219010000,0.000317000,0.794116000,0.000317000,52684
0,0,,,,53,6,69632,3604,1745647,1400,24,0,16,,,,,,36.219235000,0.000225000,0.794341000,0.000225000,443
0,0,,,,53,6,69632,3604,1747047,2800,24,0,24,,,,,,36.219401000,0.000166000,0.794507000,0.000166000,443
0,0,,,,53,6,69632,3604,1749847,2800,24,0,16,,,,,,36.219402000,0.000001000,0.794508000,0.000001000,443
