ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1,0,,,,64,6,64256,1,1,0,4,0,16,0.000029000,,,,,8.621767000,0.000029000,0.025774000,0.000029000,48230,normal
1,0,,,,64,6,64256,1,1,517,4,0,24,,,,,,8.622967000,0.001200000,0.026974000,0.001200000,48230,normal
1,0,,,,64,6,64128,4113,824,0,3,0,16,0.042945000,,,,,8.637245000,0.014278000,0.121711000,0.031467000,48218,normal
1,0,,,,56,6,145920,518,1,0,4,0,16,0.026208000,,,,,8.649175000,0.011930000,0.053182000,0.026208000,443,normal
1,0,,,,56,6,145920,518,1,2800,4,0,24,,,,,,8.651156000,0.001981000,0.055163000,0.001981000,443,normal
1,0,,,,56,6,145920,518,2801,989,4,0,24,,1,3072,,,8.651157000,0.000001000,0.055164000,0.000001000,443,normal
1,0,,,,64,6,63488,2801,518,0,4,0,16,0.000025000,,,,,8.651181000,0.000024000,0.055188000,0.000024000,48230,normal
1,0,,,,64,6,62720,3790,518,0,4,0,16,0.000038000,,,,,8.651195000,0.000014000,0.055202000,0.000014000,48230,normal
1,0,,,,64,6,62720,3790,518,64,4,0,24,,,,,,8.654118000,0.002923000,0.058125000,0.002923000,48230,normal
1,0,,,,64,6,62720,3790,582,86,4,0,24,,,,,,8.654267000,0.000149000,0.058274000,0.000149000,48230,normal
1,0,,,,64,6,64128,3790,668,131,4,0,24,,,,,,8.660323000,0.006056000,0.064330000,0.006056000,48230,normal
1,0,,,,56,6,145920,582,3790,0,4,0,16,0.026372000,,,,,8.680490000,0.020167000,0.084497000,0.020167000,443,normal
1,0,,,,56,6,145920,668,3790,0,4,0,16,0.026224000,,,,,8.680491000,0.000001000,0.084498000,0.000001000,443,normal
1,0,,,,56,6,145920,668,3790,59,4,0,24,,,,,,8.680493000,0.000002000,0.084500000,0.000002000,443,normal
1,0,,,,64,6,64128,3849,799,31,4,0,24,0.000278000,,,,,8.680771000,0.000278000,0.084778000,0.000278000,48230,normal
1,0,,,,56,6,146944,799,3849,0,4,0,16,0.025873000,,,,,8.686196000,0.005425000,0.090203000,0.005425000,443,normal
1,0,,,,56,6,146944,799,3849,266,4,0,24,,,,,,8.688948000,0.002752000,0.092955000,0.002752000,443,normal
1,0,,,,64,6,64128,4115,830,72,4,0,24,0.000508000,,,,,8.689456000,0.000508000,0.093463000,0.000508000,48230,normal
1,0,,,,56,6,146944,830,4115,0,4,0,16,0.026353000,,,,,8.707124000,0.017668000,0.111131000,0.017668000,443,normal
1,0,,,,56,6,146944,902,4115,0,4,0,16,0.025885000,,,,,8.715341000,0.008217000,0.119348000,0.008217000,443,normal
1,0,,,,56,6,146944,902,4115,2800,4,0,24,,,,,,8.717452000,0.002111000,0.121459000,0.002111000,443,normal
1,0,,,,56,6,146944,902,6915,1400,4,0,16,,,,,,8.717453000,0.000001000,0.121460000,0.000001000,443,normal
1,0,,,,56,6,146944,902,8315,1400,4,0,24,,,,,,8.717545000,0.000092000,0.121552000,0.000092000,443,normal
1,0,,,,64,6,61568,9715,902,0,4,0,16,0.000054000,,,,,8.717599000,0.000054000,0.121606000,0.000054000,48230,normal
