ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,64,6,64256,1,1,349,7,0,24,,,,1,,0.544725000,0.000003000,0.076251000,0.000220000,51234
1,0,,,,63,6,26847,1,0,0,13,0,18,0.075941000,,,,,0.544733000,0.000008000,0.075941000,0.075941000,80
1,0,,,,64,6,64256,1,1,0,13,0,16,0.000007000,,,,,0.544740000,0.000007000,0.075948000,0.000007000,51272
1,0,,,,63,6,26847,1,0,0,14,0,18,0.075870000,,,,,0.544753000,0.000013000,0.075870000,0.075870000,80
1,0,,,,64,6,64256,1,1,0,14,0,16,0.000006000,,,,,0.544759000,0.000006000,0.075876000,0.000006000,51286
1,0,,,,64,6,64256,1,1,301,12,0,24,,,,1,,0.544771000,0.000012000,0.076046000,0.000049000,51262
1,0,,,,64,6,64256,1,1,344,9,0,24,,,,1,,0.544812000,0.000041000,0.076242000,0.000192000,51248
1,0,,,,64,6,64256,1,1,364,13,0,24,,,,1,,0.544815000,0.000003000,0.076023000,0.000075000,51272
1,0,,,,64,6,64256,1,1,346,10,0,24,,,,1,,0.544832000,0.000017000,0.076249000,0.000146000,51250
1,0,,,,64,6,64256,1,1,307,8,0,24,,,,1,,0.544868000,0.000036000,0.076388000,0.000277000,51236
1,0,,,,64,6,64256,1,1,323,11,0,24,,,,1,,0.544878000,0.000010000,0.076222000,0.000228000,51252
1,0,,,,64,6,64256,1,1,364,14,0,24,,,,1,,0.544963000,0.000085000,0.076080000,0.000204000,51286
1,0,,,,63,6,28032,350,1,0,7,0,16,0.076863000,,,,,0.621588000,0.076625000,0.153114000,0.076863000,80
1,0,,,,63,6,28032,302,1,0,12,0,16,0.076933000,,,,,0.621704000,0.000116000,0.152979000,0.076933000,80
1,0,,,,63,6,28032,350,1,481,7,0,24,,,,,,0.621734000,0.000030000,0.153260000,0.000146000,80
1,0,,,,64,6,64128,482,350,0,7,0,16,0.000021000,,,,,0.621755000,0.000021000,0.153281000,0.000021000,51234
1,0,,,,63,6,28032,365,1,0,13,0,16,0.076961000,,,,,0.621776000,0.000021000,0.152984000,0.076961000,80
1,0,,,,63,6,28032,302,1,481,12,0,24,,,,,,0.622094000,0.000318000,0.153369000,0.000390000,80
1,0,,,,64,6,64128,482,302,0,12,0,16,0.000020000,,,,,0.622114000,0.000020000,0.153389000,0.000020000,51262
1,0,,,,63,6,28032,345,1,0,9,0,16,0.077332000,,,,,0.622144000,0.000030000,0.153574000,0.077332000,80
1,0,,,,63,6,28032,347,1,0,10,0,16,0.077344000,,,,,0.622176000,0.000032000,0.153593000,0.077344000,80
1,0,,,,63,6,28032,308,1,0,8,0,16,0.077334000,,,,,0.622202000,0.000026000,0.153722000,0.077334000,80
1,0,,,,63,6,28032,324,1,0,11,0,16,0.077349000,,,,,0.622227000,0.000025000,0.153571000,0.077349000,80
1,0,,,,63,6,28032,365,1,0,14,0,16,0.077287000,,,,,0.622250000,0.000023000,0.153367000,0.077287000,80
1,0,,,,63,6,28032,365,1,481,13,0,24,,,,,,0.622275000,0.000025000,0.153483000,0.000499000,80
1,0,,,,64,6,64128,482,365,0,13,0,16,0.000009000,,,,,0.622284000,0.000009000,0.153492000,0.000009000,51272
1,0,,,,63,6,28032,345,1,481,9,0,24,,,,,,0.622310000,0.000026000,0.153740000,0.000166000,80
1,0,,,,64,6,64128,482,345,0,9,0,16,0.000009000,,,,,0.622319000,0.000009000,0.153749000,0.000009000,51248
1,0,,,,63,6,28032,308,1,481,8,0,24,,,,,,0.622343000,0.000024000,0.153863000,0.000141000,80
1,0,,,,64,6,64128,482,308,0,8,0,16,0.000007000,,,,,0.622350000,0.000007000,0.153870000,0.000007000,51236
1,0,,,,63,6,28032,347,1,481,10,0,24,,,,,,0.622371000,0.000021000,0.153788000,0.000195000,80
1,0,,,,64,6,64128,482,347,0,10,0,16,0.000007000,,,,,0.622378000,0.000007000,0.153795000,0.000007000,51250
1,0,,,,64,6,64128,482,350,0,7,0,17,,,,,,0.622535000,0.000157000,0.154061000,0.000780000,51234
1,0,,,,64,6,64128,482,347,0,10,0,17,,,,,,0.622684000,0.000149000,0.154101000,0.000306000,51250
1,0,,,,64,6,64128,482,308,0,8,0,17,,,,,,0.622699000,0.000015000,0.154219000,0.000349000,51236
1,0,,,,64,6,64128,482,345,0,9,0,17,,,,,,0.622703000,0.000004000,0.154133000,0.000384000,51248
1,0,,,,64,6,64128,482,365,0,13,0,17,,,,,,0.622708000,0.000005000,0.153916000,0.000424000,51272
1,0,,,,64,6,64240,0,0,0,15,0,2,,,,,,0.622801000,0.000093000,0.000000000,0.000000000,51292
1,0,,,,64,6,64128,482,302,0,12,0,17,,,,,,0.622822000,0.000021000,0.154097000,0.000708000,51262
1,0,,,,64,6,64240,0,0,0,16,0,2,,,,,,0.622834000,0.000012000,0.000000000,0.000000000,51298
1,0,,,,64,6,64240,0,0,0,17,0,2,,,,,,0.622879000,0.000045000,0.000000000,0.000000000,51312
1,0,,,,64,6,64240,0,0,0,18,0,2,,,,,,0.622886000,0.000007000,0.000000000,0.000000000,51326
1,0,,,,64,6,64240,0,0,0,19,0,2,,,,,,0.622891000,0.000005000,0.000000000,0.000000000,51314
1,0,,,,63,6,28032,324,1,481,11,0,24,,,,,,0.622906000,0.000015000,0.154250000,0.000679000,80
1,0,,,,64,6,64128,482,324,0,11,0,16,0.000025000,,,,,0.622931000,0.000025000,0.154275000,0.000025000,51252
1,0,,,,63,6,28032,365,1,481,14,0,24,,,,,,0.622961000,0.000030000,0.154078000,0.000711000,80
1,0,,,,64,6,64128,482,365,0,14,0,16,0.000008000,,,,,0.622969000,0.000008000,0.154086000,0.000008000,51286
1,0,,,,64,6,64240,0,0,0,20,0,2,,,,,,0.622985000,0.000016000,0.000000000,0.000000000,51352
1,0,,,,64,6,64240,0,0,0,21,0,2,,,,,,0.623028000,0.000043000,0.000000000,0.000000000,51362
1,0,,,,64,6,64128,482,324,0,11,0,17,,,,,,0.623034000,0.000006000,0.154378000,0.000103000,51252
1,0,,,,64,6,64240,0,0,0,22,0,2,,,,,,0.623039000,0.000005000,0.000000000,0.000000000,51372
1,0,,,,64,6,64128,482,365,0,14,0,17,,,,,,0.623062000,0.000023000,0.154179000,0.000093000,51286
1,0,,,,64,6,64240,0,0,0,23,0,2,,,,,,0.623077000,0.000015000,0.000000000,0.000000000,51382
1,0,,,,64,6,64240,0,0,0,24,0,2,,,,,,0.623092000,0.000015000,0.000000000,0.000000000,51394
1,0,,,,64,6,64240,0,0,0,25,0,2,,,,,,0.623117000,0.000025000,0.000000000,0.000000000,51404
1,0,,,,64,6,64240,0,0,0,26,0,2,,,,,,0.623150000,0.000033000,0.000000000,0.000000000,51420
1,0,,,,64,6,64240,0,0,0,27,0,2,,,,,,0.623180000,0.000030000,0.000000000,0.000000000,51418
1,0,,,,64,6,64240,0,0,0,28,0,2,,,,,,0.623215000,0.000035000,0.000000000,0.000000000,51436
1,0,,,,64,6,64240,0,0,0,29,0,2,,,,,,0.623243000,0.000028000,0.000000000,0.000000000,51442
1,0,,,,64,6,64240,0,0,0,30,0,2,,,,,,0.623250000,0.000007000,0.000000000,0.000000000,51450
1,0,,,,63,6,28032,351,482,0,7,0,17,0.076142000,,,,,0.698677000,0.075427000,0.230203000,0.076142000,80
1,0,,,,64,6,64128,483,351,0,7,0,16,0.000030000,,,,,0.698707000,0.000030000,0.230233000,0.000030000,51234
1,0,,,,63,6,28032,348,482,0,10,0,17,0.076073000,,,,,0.698757000,0.000050000,0.230174000,0.076073000,80
1,0,,,,64,6,64128,483,348,0,10,0,16,0.000012000,,,,,0.698769000,0.000012000,0.230186000,0.000012000,51250
1,0,,,,63,6,28032,309,482,0,8,0,17,0.076098000,,,,,0.698797000,0.000028000,0.230317000,0.076098000,80
1,0,,,,64,6,64128,483,309,0,8,0,16,0.000009000,,,,,0.698806000,0.000009000,0.230326000,0.000009000,51236
1,0,,,,63,6,26847,1,0,0,15,0,18,0.076029000,,,,,0.698830000,0.000024000,0.076029000,0.076029000,80
1,0,,,,64,6,64256,1,1,0,15,0,16,0.000018000,,,,,0.698848000,0.000018000,0.076047000,0.000018000,51292
1,0,,,,63,6,28032,346,482,0,9,0,17,0.076165000,,,,,0.698868000,0.000020000,0.230298000,0.076165000,80
1,0,,,,64,6,64128,483,346,0,9,0,16,0.000008000,,,,,0.698876000,0.000008000,0.230306000,0.000008000,51248
1,0,,,,63,6,28032,366,482,0,13,0,17,0.076190000,,,,,0.698898000,0.000022000,0.230106000,0.076190000,80
1,0,,,,64,6,64128,483,366,0,13,0,16,0.000008000,,,,,0.698906000,0.000008000,0.230114000,0.000008000,51272
1,0,,,,64,6,64256,1,1,353,15,0,24,,,,1,,0.699159000,0.000253000,0.076358000,0.000311000,51292
1,0,,,,63,6,26847,1,0,0,16,0,18,0.076376000,,,,,0.699210000,0.000051000,0.076376000,0.076376000,80
1,0,,,,64,6,64256,1,1,0,16,0,16,0.000031000,,,,,0.699241000,0.000031000,0.076407000,0.000031000,51298
1,0,,,,63,6,26847,1,0,0,18,0,18,0.076386000,,,,,0.699272000,0.000031000,0.076386000,0.076386000,80
1,0,,,,64,6,64256,1,1,0,18,0,16,0.000016000,,,,,0.699288000,0.000016000,0.076402000,0.000016000,51326
1,0,,,,63,6,28032,303,482,0,12,0,17,0.076492000,,,,,0.699314000,0.000026000,0.230589000,0.076492000,80
1,0,,,,64,6,64128,483,303,0,12,0,16,0.000015000,,,,,0.699329000,0.000015000,0.230604000,0.000015000,51262
1,0,,,,64,6,64256,1,1,304,18,0,24,,,,1,,0.699460000,0.000131000,0.076574000,0.000172000,51326
1,0,,,,64,6,64256,1,1,348,16,0,24,,,,1,,0.699542000,0.000082000,0.076708000,0.000301000,51298
1,0,,,,63,6,26847,1,0,0,17,0,18,0.077458000,,,,,0.700337000,0.000795000,0.077458000,0.077458000,80
1,0,,,,64,6,64256,1,1,0,17,0,16,0.000022000,,,,,0.700359000,0.000022000,0.077480000,0.000022000,51312
